execute_mape,105835.0
execute_mape,113769.0
execute_mape,108093.0
execute_mape,116699.0
execute_mape,41137.0
execute_mape,47729.0
execute_mape,121216.0
execute_mape,132690.0
execute_mape,127075.0
execute_mape,113037.0
execute_drift,62988.0
execute_drift,50781.0
execute_drift,49255.0
execute_drift,49072.0
execute_drift,82702.0
execute_drift,64270.0
execute_drift,66955.0
execute_drift,64941.0
execute_drift,79102.0
execute_drift,47546.0
execute_drift,63599.0
execute_drift,55542.0
execute_drift,50232.0
execute_mape,120178.0
execute_drift,60119.0
execute_drift,68664.0
execute_drift,53955.0
execute_drift,68847.0
execute_drift,59021.0
execute_drift,43824.0
execute_drift,54748.0
execute_mape,114928.0
execute_mape,136536.0
execute_mape,116821.0
execute_mape,125610.0
execute_mape,124756.0
execute_mape,131652.0
execute_mape,140991.0
execute_mape,145141.0
execute_mape,136291.0
execute_mape,185302.0
execute_drift,2036217261.0
execute_drift,123107.0
execute_drift,90759.0
execute_drift,97656.0
execute_drift,163818.0
execute_drift,91919.0
execute_mape,177184.0
execute_drift,101745.0
execute_drift,87768.0
execute_drift,66528.0
execute_drift,63965.0
execute_drift,68237.0
execute_drift,72570.0
execute_drift,80627.0
execute_drift,79102.0
execute_drift,74219.0
execute_drift,90515.0
execute_drift,72205.0
execute_drift,55969.0
execute_drift,81665.0
execute_mape,146667.0
execute_drift,83679.0
execute_drift,93811.0
execute_drift,71961.0
execute_drift,83008.0
execute_drift,74951.0
execute_drift,71106.0
execute_drift,104187.0
execute_drift,153320.0
execute_drift,72570.0
execute_drift,78369.0
execute_drift,85082.0
execute_drift,90637.0
execute_drift,82947.0
execute_mape,150390.0
execute_drift,95947.0
execute_drift,143493.0
execute_drift,84594.0
execute_drift,82947.0
execute_drift,79406.0
execute_drift,68298.0
execute_drift,69763.0
execute_drift,98510.0
execute_drift,65796.0
execute_drift,89478.0
execute_drift,410399.0
execute_drift,84167.0
execute_drift,89416.0
execute_drift,79345.0
execute_mape,142883.0
execute_drift,103271.0
execute_drift,88379.0
execute_drift,116271.0
execute_drift,119445.0
execute_drift,69580.0
execute_drift,85205.0
execute_drift,94482.0
execute_drift,102356.0
execute_drift,74157.0
execute_drift,87036.0
execute_drift,75562.0
execute_drift,124329.0
execute_drift,73303.0
execute_mape,149719.0
execute_drift,110412.0
execute_drift,67993.0
execute_drift,103576.0
execute_drift,91186.0
execute_drift,94849.0
execute_drift,87097.0
execute_drift,111999.0
execute_drift,137939.0
execute_drift,80627.0
execute_drift,74890.0
execute_drift,79956.0
execute_drift,79772.0
execute_drift,82825.0
execute_mape,222900.0
execute_drift,88439.0
execute_drift,88195.0
execute_drift,93017.0
execute_drift,92163.0
execute_drift,86913.0
execute_mape,168396.0
execute_mape,753477.0
execute_mape,122619.0
execute_mape,129028.0
execute_mape,125060.0
execute_mape,148681.0
execute_mape,196899.0
execute_mape,142029.0
execute_mape,234008.0
execute_mape,191101.0
execute_drift,2712411513.0
execute_drift,119324.0
execute_drift,239929.0
execute_drift,230773.0
execute_drift,126098.0
execute_drift,139160.0
execute_drift,97412.0
execute_drift,96008.0
execute_mape,350646.0
execute_drift,236571.0
execute_drift,113830.0
execute_drift,81176.0
execute_drift,96801.0
execute_drift,96801.0
execute_drift,106750.0
execute_drift,259399.0
execute_drift,73120.0
execute_drift,83557.0
execute_drift,93078.0
execute_drift,111816.0
execute_mape,553954.0
execute_mape,166748.0
execute_mape,438170.0
execute_mape,302978.0
execute_mape,223449.0
execute_mape,112610.0
execute_mape,134155.0
execute_mape,127441.0
execute_mape,163512.0
execute_mape,149840.0
execute_mape,154114.0
execute_drift,2806822099.0
execute_drift,98937.0
execute_drift,127563.0
execute_drift,122314.0
execute_drift,111144.0
execute_drift,104309.0
execute_drift,177612.0
execute_drift,116760.0
execute_drift,123962.0
execute_drift,188354.0
execute_drift,123229.0
execute_drift,124512.0
execute_drift,217529.0
execute_mape,159728.0
execute_drift,112792.0
execute_drift,124999.0
execute_drift,115478.0
execute_drift,226867.0
execute_drift,128234.0
execute_drift,138488.0
execute_drift,138610.0
execute_drift,105896.0
execute_drift,107849.0
execute_drift,134704.0
execute_drift,137878.0
execute_drift,195922.0
execute_drift,151062.0
execute_mape,246215.0
execute_drift,127990.0
execute_drift,217041.0
execute_drift,121277.0
execute_drift,127197.0
execute_drift,176330.0
execute_drift,148193.0
execute_drift,124267.0
execute_drift,106262.0
execute_drift,121765.0
execute_drift,118713.0
execute_drift,114135.0
execute_drift,111755.0
execute_drift,197571.0
execute_mape,169982.0
execute_drift,115539.0
execute_drift,188537.0
execute_drift,169616.0
execute_drift,139465.0
execute_drift,124450.0
execute_drift,118713.0
execute_drift,133850.0
execute_drift,132324.0
execute_drift,129028.0
execute_drift,131591.0
execute_drift,131896.0
execute_drift,119689.0
execute_drift,109863.0
execute_mape,162476.0
execute_drift,130310.0
execute_drift,135742.0
execute_drift,119201.0
execute_drift,126953.0
execute_drift,143493.0
execute_drift,128845.0
execute_drift,128478.0
execute_drift,138611.0
execute_drift,185851.0
execute_drift,135131.0
execute_drift,123779.0
execute_drift,138122.0
execute_drift,136535.0
execute_drift,156250.0
execute_mape,178832.0
execute_drift,108825.0
execute_drift,122986.0
execute_drift,125061.0
execute_drift,196289.0
execute_drift,134033.0
